NAME,DISTURBANCE_ID,TYPE,DATA_SRC,SURFACE_CODE,CYC_TYPE,LAT,LON
RACHEL ,AU199697_07U,T,2,1,40,-18.3,120
RACHEL ,AU199697_07U,T,2,1,40,-18.43,119.87
RACHEL ,AU199697_07U,T,2,1,40,-18.5,119.8
RACHEL ,AU199697_07U,T,2,1,40,-18.8,119.5
RACHEL ,AU199697_07U,T,2,1,40,-19,119.37
RACHEL ,AU199697_07U,T,2,1,40,-19.1,119.3
RACHEL ,AU199697_07U,T,2,1,40,-19.4,119
RACHEL ,AU199697_07U,T,2,1,40,-19.53,118.73
RACHEL ,AU199697_07U,T,2,1,40,-19.6,118.6
RACHEL ,AU199697_07U,T,2,1,40,-19.8,118.5
RACHEL ,AU199697_07U,T,2,1,40,-20,118.57
RACHEL ,AU199697_07U,T,2,1,40,-20.1,118.6
RACHEL ,AU199697_07U,T,2,3,40,-20.3,118.6
RACHEL ,AU199697_07U,T,2,2,30,-20.6,118.6
RACHEL ,AU199697_07U,T,2,2,30,-20.87,118.6
RACHEL ,AU199697_07U,T,2,2,30,-21,118.6
RACHEL ,AU199697_07U,T,2,2,30,-21.4,118.6
RACHEL ,AU199697_07U,T,2,2,30,-21.67,118.6
RACHEL ,AU199697_07U,T,2,2,30,-21.8,118.6
RACHEL ,AU199697_07U,T,2,2,30,-22.1,118.7
RACHEL ,AU199697_07U,T,2,2,30,-22.37,118.77
RACHEL ,AU199697_07U,T,2,2,30,-22.5,118.8
RACHEL ,AU199697_07U,T,2,2,30,-22.9,118.9
RACHEL ,AU199697_07U,T,2,2,30,-23.17,118.97
RACHEL ,AU199697_07U,T,2,2,30,-23.3,119
RACHEL ,AU199697_07U,T,2,2,30,-23.8,119.1
RACHEL ,AU199697_07U,T,2,2,30,-24.13,119.17
RACHEL ,AU199697_07U,T,2,2,30,-24.3,119.2
RACHEL ,AU199697_07U,T,2,2,30,-24.7,119.4
RACHEL ,AU199697_07U,T,2,2,30,-24.97,119.53
RACHEL ,AU199697_07U,T,2,2,30,-25.1,119.6
RACHEL ,AU199697_07U,T,2,2,20,-25.4,119.9
RACHEL ,AU199697_07U,T,2,2,20,-25.6,120.17
RACHEL ,AU199697_07U,T,2,2,20,-25.7,120.3
RACHEL ,AU199697_07U,T,2,2,20,-26.03,120.88
RACHEL ,AU199697_07U,T,2,2,20,-26.1,121
RACHEL ,AU199697_07U,T,2,2,20,-26.52,121.58
RACHEL ,AU199697_07U,T,2,2,20,-26.6,121.7
RACHEL ,AU199697_07U,T,2,2,20,-26.98,122.24
RACHEL ,AU199697_07U,T,2,2,20,-27.43,122.89
RACHEL ,AU199697_07U,T,2,2,20,-27.5,123
DRENA ,AU199697_08U,T,6,1,30,-15.1,162.5
DRENA ,AU199697_08U,T,6,1,30,-14.8,161.5
DRENA ,AU199697_08U,T,6,1,40,-15.2,160.7
DRENA ,AU199697_08U,T,6,1,40,-15.6,160.2
DRENA ,AU199697_08U,T,4,1,40,-15.3,159.6
DRENA ,AU199697_08U,T,4,1,40,-15.2,159.5
DRENA ,AU199697_08U,T,4,1,40,-15.6,159.2
DRENA ,AU199697_08U,T,4,1,40,-15.8,158.9
DRENA ,AU199697_08U,T,4,1,40,-16.1,158.5
DRENA ,AU199697_08U,T,4,1,40,-16.5,158.6
DRENA ,AU199697_08U,T,4,1,40,-17,158.7
DRENA ,AU199697_08U,T,4,1,40,-17.4,159.4
DRENA ,AU199697_08U,T,4,1,40,-17.9,160.1
DRENA ,AU199697_08U,T,6,1,40,-18.1,161
DRENA ,AU199697_08U,T,6,1,40,-19.4,162.3
DRENA ,AU199697_08U,T,6,1,40,-20.2,163.3
DRENA ,AU199697_08U,T,6,1,40,-20.9,164.4
DRENA ,AU199697_08U,T,6,1,40,-22.2,165.3
DRENA ,AU199697_08U,T,6,1,40,-23.5,166.5
DRENA ,AU199697_08U,T,6,1,40,-25.3,167
DRENA ,AU199697_08U,T,7,1,40,-26.3,167.4
DRENA ,AU199697_08U,T,7,1,30,-28.1,168.3
PANCHO ,AU199697_09U,T,2,1,20,-9.6,96.2
PANCHO ,AU199697_09U,T,2,1,20,-9.54,96.08
PANCHO ,AU199697_09U,T,2,1,20,-9.46,95.93
PANCHO ,AU199697_09U,T,2,1,20,-9.39,95.77
PANCHO ,AU199697_09U,T,2,1,20,-9.31,95.63
PANCHO ,AU199697_09U,T,2,1,20,-9.3,95.6
PANCHO ,AU199697_09U,T,2,1,20,-9.47,95.85
PANCHO ,AU199697_09U,T,2,1,20,-9.5,95.9
PANCHO ,AU199697_09U,T,2,1,20,-9.58,95.98
PANCHO ,AU199697_09U,T,2,1,20,-9.6,96
PANCHO ,AU199697_09U,T,2,1,30,-9.77,96.17
PANCHO ,AU199697_09U,T,2,1,30,-9.8,96.2
PANCHO ,AU199697_09U,T,2,1,30,-9.97,96.28
PANCHO ,AU199697_09U,T,2,1,30,-10,96.3
PANCHO ,AU199697_09U,T,2,1,30,-10.2,96.2
PANCHO ,AU199697_09U,T,2,1,30,-10.4,96.27
PANCHO ,AU199697_09U,T,2,1,30,-10.5,96.3
PANCHO ,AU199697_09U,T,2,1,30,-10.8,96.2
PANCHO ,AU199697_09U,T,2,1,40,-11,96
PANCHO ,AU199697_09U,T,2,1,40,-11.1,95.9
PANCHO ,AU199697_09U,T,2,1,40,-11.3,95.7
PANCHO ,AU199697_09U,T,2,1,40,-11.43,95.5
PANCHO ,AU199697_09U,T,2,1,40,-11.5,95.4
PANCHO ,AU199697_09U,T,2,1,40,-11.7,95.1
PANCHO ,AU199697_09U,T,2,1,40,-11.83,94.9
PANCHO ,AU199697_09U,T,2,1,40,-11.9,94.8
PANCHO ,AU199697_09U,T,2,1,40,-12.2,94.5
PANCHO ,AU199697_09U,T,2,1,40,-12.33,94.23
PANCHO ,AU199697_09U,T,2,1,40,-12.4,94.1
PANCHO ,AU199697_09U,T,2,1,40,-12.6,93.6
PANCHO ,AU199697_09U,T,2,1,40,-12.67,93.27
PANCHO ,AU199697_09U,T,2,1,40,-12.7,93.1
PANCHO ,AU199697_09U,T,2,1,40,-12.8,92.6
PANCHO ,AU199697_09U,T,2,1,40,-12.87,92.27
PANCHO ,AU199697_09U,T,2,1,40,-12.9,92.1
PANCHO ,AU199697_09U,T,2,1,40,-13,91.7
PANCHO ,AU199697_09U,T,2,1,40,-13.07,91.43
PANCHO ,AU199697_09U,T,2,1,40,-13.1,91.3
PANCHO ,AU199697_09U,T,2,1,40,-13.1,91
PANCHO ,AU199697_09U,T,2,1,40,-13.2,90.7
PANCHO ,AU199697_09U,T,2,1,40,-13.2,90.5
PANCHO ,AU199697_09U,T,2,1,40,-13.2,90.3
PANCHO ,AU199697_09U,T,2,1,40,-13.3,90.1
PANCHO ,AU199697_09U,T,2,1,40,-13.3,89.9
PANCHO ,AU199697_09U,T,2,1,40,-13.4,89.7
PANCHO ,AU199697_09U,T,2,1,40,-13.4,89.7
PANCHO ,AU199697_09U,T,2,1,40,-13.5,89.7
PANCHO ,AU199697_09U,T,2,1,40,-13.6,89.8
PANCHO ,AU199697_09U,T,2,1,40,-13.7,89.9
PANCHO ,AU199697_09U,T,2,1,40,-13.9,90
PANCHO ,AU199697_09U,T,2,1,40,-14,90.1
PANCHO ,AU199697_09U,T,2,1,40,-14.1,90.2
PANCHO ,AU199697_09U,T,2,1,30,-14.1,90.2
PANCHO ,AU199697_09U,T,2,1,30,-14.1,90.2
PANCHO ,AU199697_09U,T,2,1,30,-14.2,90.3
PANCHO ,AU199697_09U,T,2,1,30,-14.3,90.4
PANCHO ,AU199697_09U,T,2,1,30,-14.4,90.5
PANCHO ,AU199697_09U,T,2,1,30,-14.5,90.6
PANCHO ,AU199697_09U,T,2,1,30,-14.53,90.6
PANCHO ,AU199697_09U,T,2,1,30,-14.6,90.6
PANCHO ,AU199697_09U,T,2,1,30,-14.63,90.63
PANCHO ,AU199697_09U,T,2,1,30,-14.7,90.7
PANCHO ,AU199697_09U,T,2,1,30,-14.7,90.7
PANCHO ,AU199697_09U,T,2,1,30,-14.7,90.7
PANCHO ,AU199697_09U,T,2,1,30,-14.6,90.4
PANCHO ,AU199697_09U,T,2,1,30,-14.47,90.53
PANCHO ,AU199697_09U,T,2,1,30,-14.4,90.6
PANCHO ,AU199697_09U,T,2,1,30,-14.2,90.6
PANCHO ,AU199697_09U,T,2,1,30,-14.03,90.6
PANCHO ,AU199697_09U,T,2,1,20,-13.7,90.6
PANCHO ,AU199697_09U,T,2,1,20,-13.57,90.6
PANCHO ,AU199697_09U,T,2,1,20,-13.3,90.6
PANCHO ,AU199697_09U,T,2,1,20,-13.17,90.6
PANCHO ,AU199697_09U,T,2,1,20,-12.9,90.6
PANCHO ,AU199697_09U,T,2,1,20,-12.7,90.6
PANCHO ,AU199697_09U,T,2,1,20,-12.6,90.6
PANCHO ,AU199697_09U,T,2,1,20,-12,90.9
PANCHO ,AU199697_09U,T,2,1,20,-11.73,90.97
PANCHO ,AU199697_09U,T,2,1,30,-11.2,91.1
PANCHO ,AU199697_09U,T,2,1,30,-10.93,91.17
PANCHO ,AU199697_09U,T,2,1,30,-10.4,91.3
PANCHO ,AU199697_09U,T,2,1,30,-10.27,91.37
PANCHO ,AU199697_09U,T,2,1,30,-10,91.5
PANCHO ,AU199697_09U,T,2,1,30,-10,91.53
PANCHO ,AU199697_09U,T,2,1,30,-10,91.6
PANCHO ,AU199697_09U,T,2,1,30,-10.03,91.7
PANCHO ,AU199697_09U,T,2,1,30,-10.1,91.9
PANCHO ,AU199697_09U,T,2,1,30,-10.17,92.07
PANCHO ,AU199697_09U,T,2,1,30,-10.3,92.4
PANCHO ,AU199697_09U,T,2,1,30,-10.5,92.6
PANCHO ,AU199697_09U,T,2,1,30,-10.6,92.7
PANCHO ,AU199697_09U,T,2,1,30,-11,92.9
PANCHO ,AU199697_09U,T,2,1,30,-11.27,93.03
PANCHO ,AU199697_09U,T,2,1,30,-11.4,93.1
PANCHO ,AU199697_09U,T,2,1,30,-11.8,93.1
PANCHO ,AU199697_09U,T,2,1,30,-12.07,93.03
PANCHO ,AU199697_09U,T,2,1,30,-12.6,92.9
PANCHO ,AU199697_09U,T,2,1,30,-12.83,92.8
PANCHO ,AU199697_09U,T,2,1,30,-13.3,92.6
PANCHO ,AU199697_09U,T,2,1,30,-13.57,92.47
PANCHO ,AU199697_09U,T,2,1,30,-13.7,92.4
PANCHO ,AU199697_09U,T,2,1,30,-14,92.1
PANCHO ,AU199697_09U,T,2,1,40,-14.13,91.8
PANCHO ,AU199697_09U,T,2,1,40,-14.4,91.2
PANCHO ,AU199697_09U,T,2,1,40,-14.5,90.93
PANCHO ,AU199697_09U,T,2,1,40,-14.7,90.4
PANCHO ,AU199697_09U,T,2,1,40,-14.8,90.13
PANCHO ,AU199697_09U,T,2,1,40,-15,89.6
PANCHO ,AU199697_09U,T,2,1,40,-15.07,89.33
PANCHO ,AU199697_09U,T,2,1,40,-15.2,88.8
PANCHO ,AU199697_09U,T,2,1,40,-15.2,88.6
PANCHO ,AU199697_09U,T,2,1,40,-15.2,88.5
PANCHO ,AU199697_09U,T,2,1,40,-15.2,88.1
PANCHO ,AU199697_09U,T,2,1,40,-15.17,87.9
PANCHO ,AU199697_09U,T,2,1,40,-15.1,87.5
PANCHO ,AU199697_09U,T,2,1,40,-15.1,87.3
PANCHO ,AU199697_09U,T,2,1,40,-15.1,86.9
PANCHO ,AU199697_09U,T,2,1,40,-15.03,86.7
PANCHO ,AU199697_09U,T,2,1,40,-15,86.6
PANCHO ,AU199697_09U,T,2,1,40,-15,86.3
PANCHO ,AU199697_09U,T,2,1,40,-15,86.1
PANCHO ,AU199697_09U,T,2,1,40,-15,86
PANCHO ,AU199697_09U,T,2,1,40,-15.1,85.7
PANCHO ,AU199697_09U,T,2,1,40,-15.2,85.57
PANCHO ,AU199697_09U,T,2,1,40,-15.4,85.3
PANCHO ,AU199697_09U,T,2,1,40,-15.47,85.2
PANCHO ,AU199697_09U,T,2,1,40,-15.6,85
PANCHO ,AU199697_09U,T,2,1,40,-15.73,84.93
PANCHO ,AU199697_09U,T,2,1,40,-15.8,84.9
PANCHO ,AU199697_09U,T,2,1,40,-16,84.9
PANCHO ,AU199697_09U,T,2,1,40,-16.2,84.97
PANCHO ,AU199697_09U,T,2,1,40,-16.3,85
PANCHO ,AU199697_09U,T,2,1,40,-16.6,85.2
PANCHO ,AU199697_09U,T,2,1,40,-16.73,85.3
PANCHO ,AU199697_09U,T,2,1,40,-17,85.5
PANCHO ,AU199697_09U,T,2,1,40,-17.1,85.57
PANCHO ,AU199697_09U,T,2,1,40,-17.3,85.7
PANCHO ,AU199697_09U,T,2,1,40,-17.4,85.77
PANCHO ,AU199697_09U,T,2,1,40,-17.6,85.9
PANCHO ,AU199697_09U,T,2,1,40,-17.65,85.98
PANCHO ,AU199697_09U,T,2,1,30,-17.8,86.23
PANCHO ,AU199697_09U,T,2,1,30,-17.9,86.4
PANCHO ,AU199697_09U,T,2,1,30,-17.95,86.5
PANCHO ,AU199697_09U,T,2,1,30,-18.1,86.8
PANCHO ,AU199697_09U,T,2,1,30,-18.2,87
PANCHO ,AU199697_09U,T,2,1,30,-18.3,86.76
PANCHO ,AU199697_09U,T,2,1,20,-18.6,86.03
PANCHO ,AU199697_09U,T,2,1,20,-19.4,84.1
GILLIAN ,AU199697_10U,T,4,1,20,-12.1,152
GILLIAN ,AU199697_10U,T,4,1,20,-12.2,151
GILLIAN ,AU199697_10U,T,4,1,20,-12.5,150.7
GILLIAN ,AU199697_10U,T,4,1,20,-13.6,150.3
GILLIAN ,AU199697_10U,T,4,1,30,-14.2,149.9
GILLIAN ,AU199697_10U,T,4,1,30,-14.8,149.8
GILLIAN ,AU199697_10U,T,4,1,30,-15.5,149.7
GILLIAN ,AU199697_10U,T,4,1,30,-15.9,149.6
GILLIAN ,AU199697_10U,T,4,1,30,-16.3,149.4
GILLIAN ,AU199697_10U,T,4,1,30,-16.7,148.9
GILLIAN ,AU199697_10U,T,4,1,30,-17.3,148.7
GILLIAN ,AU199697_10U,T,4,1,20,-17.8,147.8
GILLIAN ,AU199697_10U,T,4,1,20,-18.5,147.1
GILLIAN ,AU199697_10U,T,4,1,20,-18.7,147
GILLIAN ,AU199697_10U,T,4,3,20,-19.2,146.8
ITA ,AU199697_11U,T,4,1,20,-13.9,147.6
ITA ,AU199697_11U,T,4,1,20,-14.4,147.9
ITA ,AU199697_11U,T,4,1,20,-15.2,148.4
ITA ,AU199697_11U,T,4,1,30,-16.2,149
ITA ,AU199697_11U,T,4,1,30,-17.2,148.6
ITA ,AU199697_11U,T,4,1,30,-18.1,147.9
ITA ,AU199697_11U,T,4,1,30,-19.3,147.3
ITA ,AU199697_11U,T,4,3,20,-21,147
ITA ,AU199697_11U,T,4,2,20,-23,146.8
JUSTIN ,AU199697_12U,T,4,1,20,-17.2,155
JUSTIN ,AU199697_12U,T,4,1,20,-17.2,154.6
JUSTIN ,AU199697_12U,T,4,1,30,-17.1,154
JUSTIN ,AU199697_12U,T,4,1,30,-17,153.5
JUSTIN ,AU199697_12U,T,4,1,30,-16.6,152.7
JUSTIN ,AU199697_12U,T,4,1,30,-16.5,152.5
JUSTIN ,AU199697_12U,T,4,1,30,-16.5,152.5
JUSTIN ,AU199697_12U,T,4,1,30,-16.7,151.9
JUSTIN ,AU199697_12U,T,4,1,30,-16.7,151.9
JUSTIN ,AU199697_12U,T,4,1,30,-17,151.9
JUSTIN ,AU199697_12U,T,4,1,30,-17.3,151.9
JUSTIN ,AU199697_12U,T,4,1,30,-17.2,151.3
JUSTIN ,AU199697_12U,T,4,1,30,-17.5,151.2
JUSTIN ,AU199697_12U,T,4,1,30,-17.3,151.2
JUSTIN ,AU199697_12U,T,4,1,30,-17,151.3
JUSTIN ,AU199697_12U,T,4,1,30,-16.8,151.4
JUSTIN ,AU199697_12U,T,4,1,30,-16.6,151.5
JUSTIN ,AU199697_12U,T,4,1,30,-16.6,151.6
JUSTIN ,AU199697_12U,T,4,1,30,-16.7,151.7
JUSTIN ,AU199697_12U,T,4,1,30,-16.7,151.8
JUSTIN ,AU199697_12U,T,4,1,30,-16.7,151.8
JUSTIN ,AU199697_12U,T,4,1,30,-16.6,151.9
JUSTIN ,AU199697_12U,T,4,1,30,-16.5,151.9
JUSTIN ,AU199697_12U,T,4,1,30,-16.2,151.8
JUSTIN ,AU199697_12U,T,4,1,30,-16.1,151.8
JUSTIN ,AU199697_12U,T,4,1,30,-16.1,151.8
JUSTIN ,AU199697_12U,T,4,1,30,-15.8,151.9
JUSTIN ,AU199697_12U,T,4,1,30,-15.5,152
JUSTIN ,AU199697_12U,T,4,1,30,-15.3,152.2
JUSTIN ,AU199697_12U,T,4,1,30,-14.9,152.5
JUSTIN ,AU199697_12U,T,4,1,30,-14.2,152.3
JUSTIN ,AU199697_12U,T,4,1,30,-13.6,152.2
JUSTIN ,AU199697_12U,T,4,1,30,-13,152.2
JUSTIN ,AU199697_12U,T,4,1,30,-12.6,152.6
JUSTIN ,AU199697_12U,T,4,1,30,-12.3,153.2
JUSTIN ,AU199697_12U,T,4,1,30,-12,153.7
JUSTIN ,AU199697_12U,T,4,1,30,-11.7,154.2
JUSTIN ,AU199697_12U,T,4,1,30,-11.3,154.6
JUSTIN ,AU199697_12U,T,4,1,30,-11.6,155.1
JUSTIN ,AU199697_12U,T,4,1,30,-11.9,156
JUSTIN ,AU199697_12U,T,4,1,30,-12.2,156
JUSTIN ,AU199697_12U,T,4,1,30,-12.3,155.9
JUSTIN ,AU199697_12U,T,4,1,30,-12.5,155.9
JUSTIN ,AU199697_12U,T,4,1,40,-13,155.7
JUSTIN ,AU199697_12U,T,4,1,40,-12.4,155.5
JUSTIN ,AU199697_12U,T,4,1,40,-12.5,155.5
JUSTIN ,AU199697_12U,T,4,1,40,-13,155.1
JUSTIN ,AU199697_12U,T,4,1,40,-12.3,154.8
JUSTIN ,AU199697_12U,T,4,1,40,-11.9,155.4
JUSTIN ,AU199697_12U,T,4,1,40,-11.9,155.2
JUSTIN ,AU199697_12U,T,4,1,40,-12,154.7
JUSTIN ,AU199697_12U,T,4,1,40,-12.2,154.3
JUSTIN ,AU199697_12U,T,4,1,40,-12.4,154
JUSTIN ,AU199697_12U,T,4,1,40,-12.5,153.6
JUSTIN ,AU199697_12U,T,4,1,30,-13.1,152.7
JUSTIN ,AU199697_12U,T,4,1,30,-13.6,152.1
JUSTIN ,AU199697_12U,T,4,1,30,-14.1,151.4
JUSTIN ,AU199697_12U,T,4,1,30,-14.6,150.6
JUSTIN ,AU199697_12U,T,4,1,30,-14.9,149.7
JUSTIN ,AU199697_12U,T,4,1,30,-15.2,148.9
JUSTIN ,AU199697_12U,T,4,1,30,-15.4,148.1
JUSTIN ,AU199697_12U,T,4,1,30,-15.6,147.3
JUSTIN ,AU199697_12U,T,4,1,30,-16,147.1
JUSTIN ,AU199697_12U,T,4,1,30,-16.5,146.7
JUSTIN ,AU199697_12U,T,4,1,30,-16.7,146
JUSTIN ,AU199697_12U,T,4,3,30,-16.8,145.6
JUSTIN ,AU199697_12U,T,4,2,30,-16.9,145.3
JUSTIN ,AU199697_12U,T,4,2,21,-17,145
JUSTIN ,AU199697_12U,T,4,2,21,-17.4,144.8
JUSTIN ,AU199697_12U,T,4,2,21,-17.6,144.9
JUSTIN ,AU199697_12U,T,4,2,21,-18.1,145.5
JUSTIN ,AU199697_12U,T,4,2,21,-18.6,145.9
JUSTIN ,AU199697_12U,T,4,4,30,-19,146.7
JUSTIN ,AU199697_12U,T,4,1,30,-19.2,147.3
JUSTIN ,AU199697_12U,T,4,1,30,-19.3,147.5
JUSTIN ,AU199697_12U,T,4,1,30,-19.6,148.2
JUSTIN ,AU199697_12U,T,4,1,30,-20.1,149.1
JUSTIN ,AU199697_12U,T,4,1,20,-20.3,149.7
JUSTIN ,AU199697_12U,T,4,1,20,-20.5,150.6
JUSTIN ,AU199697_12U,T,4,1,20,-20.7,151.4
RHONDA ,AU199697_13U,T,2,1,20,-11,84.5
RHONDA ,AU199697_13U,T,2,1,20,-11,85.54
RHONDA ,AU199697_13U,T,2,1,20,-11,86.79
RHONDA ,AU199697_13U,T,2,1,20,-11,87
RHONDA ,AU199697_13U,T,2,1,20,-11.21,88.29
RHONDA ,AU199697_13U,T,2,1,30,-11.46,89.84
RHONDA ,AU199697_13U,T,2,1,30,-11.5,90.1
RHONDA ,AU199697_13U,T,2,1,30,-11.72,90.6
RHONDA ,AU199697_13U,T,2,1,30,-11.9,91
RHONDA ,AU199697_13U,T,2,1,30,-11.93,91.1
RHONDA ,AU199697_13U,T,2,1,30,-12,91.3
RHONDA ,AU199697_13U,T,2,1,30,-12.07,91.37
RHONDA ,AU199697_13U,T,2,1,30,-12.2,91.5
RHONDA ,AU199697_13U,T,2,1,30,-12.2,91.57
RHONDA ,AU199697_13U,T,2,1,30,-12.2,91.7
RHONDA ,AU199697_13U,T,2,1,30,-12.27,91.77
RHONDA ,AU199697_13U,T,2,1,30,-12.3,91.8
RHONDA ,AU199697_13U,T,2,1,30,-12.4,92
RHONDA ,AU199697_13U,T,2,1,30,-12.43,92.1
RHONDA ,AU199697_13U,T,2,1,30,-12.5,92.3
RHONDA ,AU199697_13U,T,2,1,30,-12.6,92.47
RHONDA ,AU199697_13U,T,2,1,30,-12.8,92.8
RHONDA ,AU199697_13U,T,2,1,30,-12.93,92.9
RHONDA ,AU199697_13U,T,2,1,40,-13.2,93.1
RHONDA ,AU199697_13U,T,2,1,40,-13.33,93.23
RHONDA ,AU199697_13U,T,2,1,40,-13.4,93.3
RHONDA ,AU199697_13U,T,2,1,40,-13.6,93.8
RHONDA ,AU199697_13U,T,2,1,40,-13.83,94.17
RHONDA ,AU199697_13U,T,2,1,40,-14.3,94.9
RHONDA ,AU199697_13U,T,2,1,40,-14.57,95.23
RHONDA ,AU199697_13U,T,2,1,40,-15.1,95.9
RHONDA ,AU199697_13U,T,2,1,40,-15.37,96.17
RHONDA ,AU199697_13U,T,2,1,40,-15.5,96.3
RHONDA ,AU199697_13U,T,2,1,40,-15.9,96.8
RHONDA ,AU199697_13U,T,2,1,40,-16.23,97.2
RHONDA ,AU199697_13U,T,2,1,40,-16.4,97.4
RHONDA ,AU199697_13U,T,2,1,40,-17,98
RHONDA ,AU199697_13U,T,2,1,40,-17.27,98.4
RHONDA ,AU199697_13U,T,2,1,40,-17.8,99.2
RHONDA ,AU199697_13U,T,2,1,40,-18.1,99.67
RHONDA ,AU199697_13U,T,2,1,40,-18.7,100.6
RHONDA ,AU199697_13U,T,2,1,40,-18.97,101
RHONDA ,AU199697_13U,T,2,1,40,-19.1,101.2
RHONDA ,AU199697_13U,T,2,1,40,-19.7,101.9
RHONDA ,AU199697_13U,T,2,1,40,-20.07,102.4
RHONDA ,AU199697_13U,T,2,1,30,-20.8,103.4
RHONDA ,AU199697_13U,T,2,1,30,-21.2,103.9
RHONDA ,AU199697_13U,T,2,1,30,-22,104.9
RHONDA ,AU199697_13U,T,2,1,30,-22.37,105.53
RHONDA ,AU199697_13U,T,2,1,30,-23.1,106.8
RHONDA ,AU199697_13U,T,2,1,30,-23.43,107.33
RHONDA ,AU199697_13U,T,2,1,30,-23.6,107.6
RHONDA ,AU199697_13U,T,2,1,30,-24.1,108.3
RHONDA ,AU199697_13U,T,2,1,20,-24.43,108.77
RHONDA ,AU199697_13U,T,2,1,20,-24.6,109
RHONDA ,AU199697_13U,T,2,1,20,-24.7,109.3
RHONDA ,AU199697_13U,T,2,1,20,-24.77,109.5
RHONDA ,AU199697_13U,T,2,1,20,-24.8,109.6
RHONDA ,AU199697_13U,T,2,1,20,-24.8,109.8
RHONDA ,AU199697_13U,T,2,1,20,-24.8,110
RHONDA ,AU199697_13U,T,2,1,20,-24.8,110.1
RHONDA ,AU199697_13U,T,2,1,20,-25.1,110.5
RHONDA ,AU199697_13U,T,2,1,20,-25.43,110.7
RHONDA ,AU199697_13U,T,2,1,20,-25.6,110.8
RHONDA ,AU199697_13U,T,2,1,20,-26,111.3
RHONDA ,AU199697_13U,T,2,1,20,-26.43,111.6
RHONDA ,AU199697_13U,T,2,1,20,-27.3,112.2
UNNAMED ,AU199697_14U,T,2,1,20,-15.7,92.8
UNNAMED ,AU199697_14U,T,2,1,20,-15.7,92.7
UNNAMED ,AU199697_14U,T,2,1,20,-15.7,92.7
UNNAMED ,AU199697_14U,T,2,1,20,-15.7,92.6
UNNAMED ,AU199697_14U,T,2,1,20,-15.7,92.5
UNNAMED ,AU199697_14U,T,2,1,20,-15.7,92.4
UNNAMED ,AU199697_14U,T,2,1,20,-15.7,92.3
UNNAMED ,AU199697_14U,T,2,1,20,-15.8,92
UNNAMED ,AU199697_14U,T,2,1,20,-16,92
UNNAMED ,AU199697_14U,T,2,1,20,-16.3,92.1
UNNAMED ,AU199697_14U,T,2,1,20,-16.9,92.3
UNNAMED ,AU199697_14U,T,2,1,20,-17.1,92.4
UNNAMED ,AU199697_14U,T,2,1,20,-17.6,92.5
UNNAMED ,AU199697_14U,T,2,1,20,-18,92.5
UNNAMED ,AU199697_14U,T,2,1,30,-18.5,92.4
UNNAMED ,AU199697_14U,T,2,1,30,-18.7,92
UNNAMED ,AU199697_14U,T,2,1,30,-19,91.4
UNNAMED ,AU199697_14U,T,2,1,30,-19.7,90.8
UNNAMED ,AU199697_14U,T,2,1,30,-20.5,90.3
UNNAMED ,AU199697_14U,T,2,1,30,-21.3,89.6
UNNAMED ,AU199697_14U,T,2,1,21,-22,88.2
UNNAMED ,AU199697_14U,T,2,1,21,-22.7,86.8
UNNAMED ,AU199697_14U,T,2,1,20,-23.6,85.6
UNNAMED ,AU199697_14U,T,2,1,20,-24.6,84.2
UNNAMED ,AU199697_14U,T,2,1,20,-25.5,82.8
UNNAMED ,AU199697_14U,T,2,1,20,-26,81.6
HAROLD ,AU199697_15U,T,4,1,20,-13.7,157.8
HAROLD ,AU199697_15U,T,4,1,20,-14.2,157.4
HAROLD ,AU199697_15U,T,4,1,30,-14.8,156.8
HAROLD ,AU199697_15U,T,4,1,30,-15.5,156.3
HAROLD ,AU199697_15U,T,4,1,30,-16.2,155.7
HAROLD ,AU199697_15U,T,4,1,30,-16.8,155.5
HAROLD ,AU199697_15U,T,4,1,30,-17.2,155.5
HAROLD ,AU199697_15U,T,4,1,30,-17.6,155.4
HAROLD ,AU199697_15U,T,4,1,30,-17.8,155.7
HAROLD ,AU199697_15U,T,4,1,30,-18,156
HAROLD ,AU199697_15U,T,4,1,30,-18.4,156.7
HAROLD ,AU199697_15U,T,4,1,30,-18.8,157.4
HAROLD ,AU199697_15U,T,4,1,30,-19.3,158.2
HAROLD ,AU199697_15U,T,4,1,30,-19.9,159.4
HAROLD ,AU199697_15U,T,4,1,30,-20.4,160.8
HAROLD ,AU199697_15U,T,4,1,30,-21.2,161.9
HAROLD ,AU199697_15U,T,4,1,30,-21.9,162.5
HAROLD ,AU199697_15U,T,4,1,30,-22.8,163.2
HAROLD ,AU199697_15U,T,4,1,30,-24.3,164.2
HAROLD ,AU199697_15U,T,4,1,20,-25.5,164.5
HAROLD ,AU199697_15U,T,4,1,71,-27.2,164.5
HAROLD ,AU199697_15U,T,4,1,71,-29.2,164.5
HAROLD ,AU199697_15U,T,4,1,71,-30.1,165.3
HAROLD ,AU199697_15U,T,4,1,71,-31.5,165.5
HAROLD ,AU199697_15U,T,4,1,71,-32.6,166.1
HAROLD ,AU199697_15U,T,4,1,70,-33.4,166.8
NUTE ,AU199798_01U,T,6,1,20,-11.2,165.2
NUTE ,AU199798_01U,T,6,1,30,-11.7,164.5
NUTE ,AU199798_01U,T,6,1,30,-12,163.4
NUTE ,AU199798_01U,T,6,1,30,-12.4,162.7
